air_carrier_id_pk,airport_code,name,city,country
5256,SZG,Salzburg Airport,Salzburg,Austria
5257,SZK,Skukuza Airport,Skukuza,South Africa
5258,SZL,Whiteman AFB,Knob Noster,United States
5259,SZO,Szombathely Airport,Szombathely,Hungary
5260,SZP,Santa Paula Airport,Santa Paula,United States
5261,SZT,San Cristobal de Las Casas,San Cristobal,Mexico
5262,SZW,Schwerin Parchim,Schwerin,Germany
5263,SZX,Bao'an International,Shenzhen,China
5264,SZZ,Goleniow,Szczecin,Poland
5265,T1N,Robert Sibley,Selmer,United States
5266,T1X,Gainesville Municipal,Gainesville,United States
5267,T2N,Cleveland Regional Jetport,Clevland,United States
5268,T2X,Hereford Municipal,Hereford,United States
5269,T3X,El Coyote Ranch,Encino,United States
5270,T4X,Austin Executive Airpark,Austin,United States
5271,T5X,Castroville Municipal,Castroville,United States
5272,T6X,Houston Executive,Houston,United States
5273,T7X,Wildcat Canyon,China Spring,United States
5274,T8X,McKinney National,Dallas,United States
5275,T9X,Dimmit County,Carrizo Springs,United States
5276,TAB,A N R Robinson International,Tobago,Trinidad and Tobago
5277,TAC,Daniel Z. Romualdez,Tacloban,Philippines
5278,TAD,Las Animas County,Trinidad,United States
5279,TAE,Taegu International,Taegu,South Korea
5280,TAF,Tafaraoui,Oran,Algeria
5281,TAG,Tagbilaran Airport,Tagbilaran,Philippines
5282,TAH,Tanna Island Airport,Tanna Island,Vanuatu
5283,TAI,Taiz International,Taiz,Yemen
5284,TAK,Takamatsu Airport,Takamatsu,Japan
5285,TAL,Ralph M Calhoun Memorial,Tanana,United States
5286,TAM,General Francisco Javier Mina International,Tampico,Mexico
5287,TAO,Liuting,Qingdao,China
5288,TAP,Tapachula International,Tapachula,Mexico
5289,TAR,Taranto Grottaglie,Taranto,Italy
5290,TAS,Tashkent Yuzhny,Tashkent,Uzbekistan
5291,TAT,Poprad Tatry International,Poprad-Tatry,Slovakia
5292,TAV,Tau Airport,Tau,United States
5293,TAX,Taliabu Airport,Taliabu,Indonesia
5294,TAY,Tartu Airport,Tartu,Estonia
5295,TBB,Tuy Hoa Airport,Tuy Hoa,Vietnam
5296,TBF,Tabiteuea Airport,Tabiteuea,Kiribati
5297,TBG,Tabubil Airport,Tabubil,Papua New Guinea
5298,TBI,The Bight,New Bight,The Bahamas
5299,TBL,Tableland Airport,Tableland,Australia
5300,TBN,Waynesville-St. Robert Regional Forney Field,Fort Leonard Wood,United States
5301,TBO,Tabora Airport,Tabora,Tanzania
5302,TBP,Cap. FAP Pedro Canga Rodriguez,Tumbes,Peru
5303,TBR,Statesboro-Bulloch County,Statesboro,United States
5304,TBS,Tbilisi Airport,Tbilisi,Georgia
5305,TBT,Tabatinga Airport,Tabatinga,Brazil
5306,TBU,Fua Amotu International,Tonga Tapu,Tonga
5307,TBZ,Tabriz International,Tabriz,Iran
5308,TCA,Tennant Creek Airport,Tennant Creek,Australia
5309,TCB,Treasure Cay Airport,Treasure Cay,The Bahamas
5310,TCC,Tucumcari Municipal,Tucumcari,United States
5311,TCE,Delta Dunarii,Tulcea,Romania
5312,TCF,Tocoa Airport,Tocoa,Honduras
5313,TCH,Tchibanga Airport,Tchibanga,Gabon
5314,TCI,Tenerife Metropolitan Area,Tenerife,Spain
5315,TCL,Tuscaloosa Regional,Tuscaloosa,United States
5316,TCM,McChord Field,Tacoma,United States
5317,TCN,Tehuacan Airport,Tehuacan,Mexico
5318,TCO,La Florida,Tumaco,Colombia
5319,TCP,Taba International,Taba,Egypt
5320,TCQ,Coronel Carlos Ciriani Santa Rosa International,Tacna,Peru
5321,TCS,Truth Or Consequences Municipal,Truth Or Consequences,United States
5322,TCT,Takotna Airport,Takotna,United States
5323,TDA,San Luis de Palenque,Trinidad,Colombia
5324,TDD,Tte Av Jorge Henrich Arauz International,Trinidad,Bolivia
5325,TDF,Person County,Roxboro,United States
5326,TDW,Tradewind,Amarillo,United States
5327,TDZ,Metcalf Field,Toledo,United States
5328,TEA,Tela Airport,Tela,Honduras
5329,TEB,Teterboro Airport,Teterboro,United States
5330,TED,Thisted Airport,Thisted,Denmark
5331,TEH,Tetlin Airport,Tetlin,United States
5332,TEK,Tatitlek Airport,Tatitlek,United States
5333,TEP,Teptep Airport,Teptep,Papua New Guinea
5334,TER,Lajes Airport,Lajes,Portugal
5335,TET,Tete Chingodzi,Tete,Mozambique
5336,TEU,Te Anau Airport,Te Anau,New Zealand
5337,TEX,Telluride Regional,Telluride,United States
5338,TEZ,Tezpur Airport,Tezpur,India
5339,TFF,Tefe Airport,Tefe,Brazil
5340,TFI,Tufi Airport,Tufi,Papua New Guinea
5341,TFN,Tenerife Norte,Tenerife,Spain
5342,TFR,Tarbes-Lourdes-Pyrenees,Tarbes/Lourdes/Pyrenees,France
5343,TFS,Tenerife Sur,Tenerife,Spain
5344,TGD,Podgorica Airport,Podgorica,Montenegro
5345,TGE,Sharpe Field,Tuskegee,United States
5346,TGG,Kuala Trengganu Airport,Kuala Trengganu,Malaysia
5347,TGH,Tongoa Airport,Tongoa,Vanuatu
5348,TGI,Tingo Maria Airport,Tingo Maria,Peru
5349,TGM,Targu Mures Airport,Targu Mures,Romania
5350,TGR,Touggourt/Sidi Mahdi,Touggourt,Algeria
5351,TGT,Tanga Airport,Tanga,Tanzania
5352,TGU,Toncontin International,Tegucigalpa,Honduras
5353,TGZ,Angel Albino Corzo International,Tuxtla Gutierrez,Mexico
5354,TH1,Korat AAF,Korat,Thailand
5355,THA,Tullahoma Regional Airport/William Northern Field,Tullahoma,United States
5356,THE,Senador Petronio Portella,Teresina,Brazil
5357,THF,Tempelhof,Berlin,Germany
5358,THG,Biloela (Thangool),Biloela,Australia
5359,THN,Trollhattan Vanersborg,Trollhattan,Sweden
5360,THP,Hot Springs County Thermopolis Municipal,Thermopolis,United States
5361,THR,Mehrabad International,Tehran,Iran
5362,THU,Thule Air Base,Thule,Greenland
5363,THV,York Airport,York,United States
5364,THZ,Tahoua Airport,Tahoua,Niger
5365,TIA,Tirana International,Tirana,Albania
5366,TIC,Tinak Airport,Tinak,Marshall Islands
5367,TIE,Tippi Airport,Tippi,Ethiopia
5368,TIF,Taif International,Taif,Saudi Arabia
5369,TIH,Tikehau Airport,Tikehau,French Polynesia
5370,TIJ,General Abelardo L. Rodriguez International,Tijuana,Mexico
5371,TIK,Tinker AFB,Oklahoma City,United States
5372,TIM,Mozes Kilangin,Tembagapura,Indonesia
5373,TIN,Tindouf Airport,Tindouf,Algeria
5374,TIP,Tripoli International,Tripoli,Libya
5375,TIQ,Tinian International,Tinian,United States
5376,TIR,Tirupati Airport,Tirupati,India
5377,TIS,Horn Island,Thursday Island,Australia
5378,TIU,Timaru Airport,Timaru,New Zealand
5379,TIV,Tivat Airport,Tivat,Montenegro
5380,TIW,Tacoma Narrows,Tacoma,United States
5381,TIX,Space Coast Regional,Titusville,United States
5382,TIY,Tidjikja Airport,Tidjikja,Mauritania
5383,TIZ,Tari Airport,Tari,Papua New Guinea
5384,TJA,Cap Av Oriel Lea Plaza International,Tarija,Bolivia
5385,TJI,Trujillo Airport,Trujillo,Honduras
5386,TJM,Roshchino,Tyumen,Russia
5387,TK1,Murted,Ankara,Turkey
5388,TKA,Talkeetna Airport,Talkeetna,United States
5389,TKC,Tiko Airport,Tiko,Cameroon
5390,TKD,Takoradi Airport,Takoradi,Ghana
5391,TKE,Tenakee Airport,Tenakee,United States
5392,TKF,Truckee Tahoe,Truckee,United States
5393,TKG,Branti,Bandar Lampung,Indonesia
5394,TKH,Takhli Airport,Takhli,Thailand
5395,TKI,Tokeen Airport,Tokeen,United States
5396,TKJ,Tok Junction,Tok,United States
5397,TKK,Chuuk International,Chuuk,Federated States of Micronesia
5398,TKL,Taku Seaplane Base,Taku Lodge,United States
5399,TKM,Tikal Airport,Tikal,Guatemala
5400,TKQ,Kigoma Airport,Kigoma,Tanzania
5401,TKR,Thakurgaon Stol Port,Thakurgaon,Bangladesh
5402,TKS,Tokushima Airport,Tokushima,Japan
5403,TKT,Tak Airport,Tak,Thailand
5404,TKU,Turku Airport,Turku,Finland
5405,TLA,Teller Airport,Teller,United States
5406,TLC,Licenciado Adolfo Lopez Mateos International,Toluca,Mexico
5407,TLE,Tulear Airport,Tulear,Madagascar
5408,TLF,Telida Airport,Telida,United States
5409,TLH,Tallahassee International,Tallahassee,United States
5410,TLJ,Tatalina LRRS,Tatalina,United States
5411,TLK,Tikchik Lodge Airport,Tikchik Lodge,United States
5412,TLL,Lennart Meri Tallinn,Tallinn,Estonia
5413,TLM,Zenata-Messali El Hadj,Tlemcen,Algeria
5414,TLN,Hyeres Le Palyvestre,Toulon/Hyeres,France
5415,TLR,Mefford Field,Tulare,United States
5416,TLS,Toulouse Blagnac,Toulouse,France
5417,TLT,Tuluksak Airport,Tuluksak,United States
5418,TLV,Ben Gurion,Tel Aviv,Israel
5419,TMA,Henry Tift Myers,Tifton,United States
5420,TMB,Miami Executive,Miami,United States
5421,TMD,Timbedra Airport,Timbedra,Mauritania
5422,TMI,Tumlingtar Airport,Tumlingtar,Nepal
5423,TML,Tamale Airport,Tamale,Ghana
5424,TMM,Toamasina,Tamatave,Madagascar
5425,TMP,Tampere-Pirkkala,Tampere,Finland
5426,TMR,Aguemar,Tamanrasset,Algeria
5427,TMS,Salazar,Sao Tome Island,Sao Tome and Principe
5428,TMT,Trombetas Airport,Trombetas,Brazil
5429,TMU,Tambor Airport,Tambor,Costa Rica
5430,TMW,Tamworth Airport,Tamworth,Australia
5431,TN1,Lebanon Municipal,Lebanon,United States
5432,TN2,Upper Cumberland Regional,Sparta,United States
5433,TN3,Ellington,Lewisburg,United States
5434,TN4,Abernathy Field,Pulaski,United States
5435,TN5,Lafayette Municipal,Lafayette,United States
5436,TN6,Dyersburg Regional,Dyersburg,United States
5437,TN7,Winchester Municipal,Winchester,United States
5438,TN8,John C Tune,Nashville,United States
5439,TN9,Gatlinburg-Pigeon Forge,Sevierville,United States
5440,TNA,Yaoqiang,Jinan,China
5441,TNC,Tin City LRRS,Tin City,United States
5442,TNE,Tanegashima Airport,Tanegashima,Japan
5443,TNG,Tanger Ibn Batouta International,Tangier,Morocco
5444,TNJ,Kidjang,Tandjungpinang,Indonesia
5445,TNK,Tununak Airport,Tununak,United States
5446,TNN,Tainan Airport,Tainan,Taiwan
5447,TNO,Tamarindo de Santa Cruz,Tamarindo,Costa Rica
5448,TNP,Twentynine Palms Airport,Twentynine Palms,United States
5449,TNR,Ivato,Antananarivo,Madagascar
5450,TNT,Dade-Collier Training and Transition,Miami,United States
5451,TNU,Newton Municipal Earl Johnson Field,Newton,United States
5452,TNX,Stung Treng Airport,Stung Treng,Cambodia
5453,TOA,Zamperini Field,Torrance,United States
5454,TOB,Tobruk Airport,Tobruk,Libya
5455,TOD,Pulau Tioman Airport,Pulau Tioman,Malaysia
5456,TOE,Nefta,Tozeur,Tunisia
5457,TOG,Togiak Airport,Togiak,United States
5458,TOI,Troy Municipal at N Kenneth Campbell Field,Troy,United States
5459,TOJ,Torrejon AFB,Madrid,Spain
5460,TOL,Toledo Express,Toledo,United States
5461,TOM,Tombouctou Airport,Tombouctou,Mali
5462,TOP,Philip Billard Municipal,Topeka,United States
5463,TOQ,Barriles,Tocopilla,Chile
5464,TOR,Torrington Municipal,Torrington,United States
5465,TOS,Langnes,Tromso,Norway
5466,TOU,Touho Airport,Touho,New Caledonia
5467,TOV,Tortola West End Seaplane Base,Tortola,British Virgin Islands
5468,TOY,Toyama Airport,Toyama,Japan
5469,TPA,Tampa International,Tampa,United States
5470,TPB,Allen Air Park,Topeka,United States
5471,TPE,Taiwan Taoyuan International,Taipei,Taiwan
5472,TPF,Peter O'Knight,Tampa,United States
5473,TPH,Tonopah Airport,Tonopah,United States
5474,TPI,Tapini Airport,Tapini,Papua New Guinea
5475,TPL,Draughon-Miller Central Texas Regional,Temple,United States
5476,TPP,Tarapoto Airport,Tarapoto,Peru
5477,TPQ,Tepic Airport,Tepic,Mexico
5478,TPR,Tom Price Airport,Tom Price,Australia
5479,TPS,Trapani/Birgi,Trapani/Marsala,Italy
5480,TRB,Turbo Airport,Turbo,Colombia
5481,TRC,Torreon International,Torreon,Mexico
5482,TRD,Vaernes,Trondheim,Norway
5483,TRE,Tiree Island Airport,Tiree Island,United Kingdom
5484,TRF,Torp,Sandefjord,Norway
5485,TRG,Tauranga Airport,Tauranga,New Zealand
5486,TRH,Trona Airport,Trona,United States
5487,TRI,Tri Cities,Bristol/Johnson City/Kingsport,United States
5488,TRK,Juwata,Tarakan,Indonesia
5489,TRL,Terrell Municipal,Terrell,United States
5490,TRM,Jacqueline Cochran Regional,Thermal,United States
5491,TRN,Torino,Turin,Italy
5492,TRO,Taree Airport,Taree,Australia
5493,TRR,China Bay,Trincomalee,Sri Lanka
5494,TRS,Trieste Airport,Trieste,Italy
5495,TRU,Capitan Carlos Martinez de Pinillos,Trujillo,Peru
5496,TRV,Thiruvananthapuram International,Trivandrum,India
5497,TRW,Bonriki International,Tarawa,Kiribati
5498,TRZ,Tiruchirappalli International,Trichinopoly,India
5499,TSA,Taipei Songshan,Taipei,Taiwan
5500,TSB,Tsumeb Airport,Tsumeb,Namibia
5501,TSE,Nursultan Nazarbayev International,Astana,Kazakhstan
5502,TSF,Treviso,Venice,Italy
5503,TSG,Tanacross Airport,Tanacross,United States
5504,TSH,Tshikapa Airport,Tshikapa,Congo (Kinshasa)
5505,TSJ,Tsushima Airport,Tsushima,Japan
5506,TSM,Taos Regional,Taos,United States
5507,TSN,Binhai,Tianjin,China
5508,TSP,Tehachapi Municipal,Tehachapi,United States
5509,TSR,Traian Vuia,Timisoara,Romania
5510,TSS,East 34th Street Heliport,New York,United States
5511,TSV,Townsville Airport,Townsville,Australia
5512,TTB,Tortoli Arbatax,Tortoli,Italy
5513,TTC,Argolla,Taltal,Chile
5514,TTD,Portland Troutdale,Troutdale,United States
5515,TTG,Tartagal Airport,Tartagal,Argentina
5516,TTH,Thumrait Airport,Thumrait,Oman
5517,TTJ,Tottori Airport,Tottori,Japan
5518,TTL,Turtle Island Airport,Turtle Island,Fiji
5519,TTN,Trenton Mercer,Trenton,United States
5520,TTS,Tsaratanana Airport,Tsaratanana,Madagascar
5521,TTT,Fongnian,Taitung,Taiwan
5522,TTU,Tetouan/Sania Ramel,Tetuan,Morocco
5523,TUA,Tulcan Airport,Tulcan,Ecuador
5524,TUB,Tubuai Is Fr. Polynesia,Tubuai Island,French Polynesia
5525,TUC,Tucuman Airport,Tucuman,Argentina
5526,TUD,Tambacounda Airport,Tambacounda,Senegal
5527,TUF,Tours Val de Loire,Tours,France
5528,TUG,Tuguegarao Airport,Tuguegarao,Philippines
5529,TUH,Arnold AFB,Tullahoma,United States
5530,TUI,Turaif Airport,Turaif,Saudi Arabia
5531,TUK,Turbat International,Turbat,Pakistan
5532,TUL,Tulsa International,Tulsa,United States
5533,TUM,Tumut Airport,Tumut,Australia
5534,TUN,Carthage,Tunis,Tunisia
5535,TUO,Taupo Airport,Taupo,New Zealand
5536,TUP,Tupelo Regional,Tupelo,United States
5537,TUR,Tucurui Airport,Tucurui,Brazil
5538,TUS,Tucson International,Tucson,United States
5539,TUT,Tauta Airport,Tauta,Papua New Guinea
5540,TUU,Prince Sultan Bin Abdulaziz,Tabuk,Saudi Arabia
5541,TVA,Morafenobe Airport,Morafenobe,Madagascar
5542,TVC,Cherry Capital,Traverse City,United States
5543,TVF,Thief River Falls Regional,Thief River Falls,United States
5544,TVI,Thomasville Regional,Thomasville,United States
5545,TVL,Lake Tahoe Airport,Lake Tahoe,United States
5546,TVU,Matei,Taveuni,Fiji
5547,TWA,Twin Hills Airport,Twin Hills,United States
5548,TWB,Toowoomba Airport,Toowoomba,Australia
5549,TWD,Jefferson County International,Port Townsend,United States
5550,TWE,Taylor Airport,Taylor,United States
5551,TWF,Joslin Field - Magic Valley Regional,Twin Falls,United States
5552,TWH,Two Harbors Airport,Two Harbors,United States
5553,TWU,Tawau Airport,Tawau,Malaysia
5554,TX1,Mesquite Metro,Mesquite,United States
5555,TX2,Denver City Airport,Denver City,United States
5556,TX3,Port Isabel - Cameron County,Port Isabel,United States
5557,TX4,Bruce Field,Ballinger,United States
5558,TX5,Cleburne Regional,Cleburne,United States
5559,TX6,Horseshoe Bay Resort,Horseshoe Bay,United States
5560,TX7,Post Garza County Municipal,Post,United States
5561,TX8,Slaton Municipal,Slaton,United States
5562,TX9,Winters Municipal,Winters,United States
5563,TXG,Taichung Airport,Taichung,Taiwan
5564,TXK,Texarkana Regional-Webb Field,Texarkana,United States
5565,TXL,Tegel,Berlin,Germany
5566,TXN,Tunxi Airport,Tunxi,China
5567,TXU,Tabou Airport,Tabou,Cote d'Ivoire
5568,TYB,Tibooburra Airport,Tibooburra,Australia
5569,TYE,Tyonek Airport,Tyonek,United States
5570,TYL,Capitan FAP Victor Montes International,Talara,Peru
5571,TYM,Staniel Cay,Exuma,The Bahamas
5572,TYN,Wusu,Taiyuan,China
5573,TYO,Tokyo Metropolitan Area,Tokyo,Japan
5574,TYR,Tyler Pounds Regional,Tyler,United States
5575,TYS,McGhee Tyson,Knoxville,United States
5576,TYZ,Taylor Airport,Taylor,United States
5577,TZA,Belize Municipal,Belize City,Belize
5578,TZF,Maya Beach Airport,Maya Beach,Belize
5579,TZL,Tuzla Airport,Tuzla,Bosnia and Herzegovina
5580,TZN,Congo Town Airport,Congo Town,The Bahamas
5581,TZX,Trabzon Airport,Trabzon,Turkey
5582,U36,Aberdeen Municipal,Aberdeen,United States
5583,UAB,Incirlik AB,Adana,Turkey
5584,UAH,Ua Huka Airport,Ua Huka,French Polynesia
5585,UAK,Narsarsuaq Airport,Narsarsuaq,Greenland
5586,UAM,Andersen AFB,Guam,United States
5587,UAQ,San Juan Airport,San Juan,Argentina
5588,UAS,Samburu Airport,Samburu,Kenya
5589,UAX,Uaxactun Airport,Uaxactun,Guatemala
5590,UBA,Mario de Almeida Franco,Uberaba,Brazil
5591,UBF,Chatham Municipal,Chatham,United States
5592,UBJ,Yamaguchi Ube,Ube,Japan
5593,UBP,Ubon Ratchathani Airport,Ubon Ratchathani,Thailand
5594,UBS,Columbus-Lowndes County,Columbus,United States
5595,UCA,Oneida County,Utica/Rome,United States
5596,UCY,Everett-Stewart Regional,Union City,United States
5597,UDD,Bermuda Dunes Airport,Bermuda Dunes,United States
5598,UDG,Darlington County,Darlington,United States
5599,UDI,Uberlandia Airport,Uberlandia,Brazil
5600,UDJ,Uzhhorod International,Zakarpattia,Ukraine
5601,UDR,Udaipur Airport,Udaipur,India
5602,UEL,Quelimane Airport,Quelimane,Mozambique
5603,UEO,Kumejima Airport,Kumejima,Japan
5604,UES,Waukesha County,Waukesha,United States
5605,UET,Samungli International,Quetta,Pakistan
5606,UFA,Ufa Airport,Ufa,Russia
5607,UGA,Ugashik Airport,Ugashik,United States
5608,UGB,Ugashik Bay,Pilot Point,United States
5609,UGC,Urgench Airport,Urgench,Uzbekistan
5610,UGI,Uganik Airport,Uganik,United States
5611,UGN,Waukegan National,Waukegan,United States
5612,UGS,Ugashik Airport,Ugashik,United States
5613,UHE,Uherske Hradiste Airport,Uherske Hradiste,Czech Republic
5614,UHF,Upper Heyford Airport,Upper Heyford,United Kingdom
5615,UIB,El Carano,Quibdo,Colombia
5616,UIH,Phu Cat,Qui Nhon,Vietnam
5617,UII,Utila Island Hond.,Utila Island,Honduras
5618,UIN,Quincy Regional-Baldwin Field,Quincy,United States
5619,UIO,Old Mariscal Sucre International,Quito,Ecuador
5620,UIP,Quimper Pluguffan,Quimper,France
5621,UK1,Cranfield Airport,Cranfield,United Kingdom
5622,UKB,Kobe,Kobe Honshu Island,Japan
5623,UKI,Ukiah Municipal,Ukiah,United States
5624,ULA,San Julian Airport,San Julian,Argentina
5625,ULC,Los Cerrillos,Santiago,Chile
5626,ULI,Ulithi Airport,Ulithi,Federated States of Micronesia
5627,ULM,New Ulm Municipal,New Ulm,United States
5628,ULN,Chinggis Khaan International,Ulan Bator,Mongolia
5629,ULQ,Heriberto Gil Martinez,Tulua,Colombia
5630,ULS,Ulysses Airport,Ulysses,United States
5631,ULY,Ulyanovsk Vostochny,Ulyanovsk,Russia
5632,UMB,North Shore,Umnak,United States
5633,UMD,Uummannaq Airport,Uummannaq,Greenland
5634,UME,Umea Airport,Umea,Sweden
5635,UMM,Summit Airport,Summit,United States
5636,UMR,Woomera Airport,Woomera,Australia
5637,UMT,Umiat Airport,Umiat,United States
5638,UMU,Umuarama Airport,Umuarama,Brazil
5639,UND,Kunduz,Konduz,Afghanistan
5640,UNG,Kiunga Airport,Kiunga,Papua New Guinea
5641,UNI,Union Island Airport,Union Island,Saint Vincent and the Grenadines
5642,UNK,Unalakleet Airport,Unalakleet,United States
5643,UNS,Umnak Airport,Umnak,United States
5644,UNT,Unst Airport,Unst,United Kingdom
5645,UOS,Franklin County,Sewanee,United States
5646,UOX,University-Oxford,Oxford,United States
5647,UPG,Hasanuddin,Ujung Pandang,Indonesia
5648,UPN,Uruapan Airport,Uruapan,Mexico
5649,UPP,Upolu,Upolo Point,United States
5650,UQE,The Queens,Queens,United States
5651,URA,Uralsk Airport,Uralsk,Kazakhstan
5652,URB,Urubupunga Airport,Urubupunga,Brazil
5653,URC,Diwopu,Urumqi,China
5654,URG,Rubem Berta,Uruguaiana,Brazil
5655,URO,Rouen Vallee de Seine,Boos,France
5656,URT,Surat Thani Airport,Surat Thani,Thailand
5657,URY,Guriat,Gurayat,Saudi Arabia
5658,USA,CONCORD REGIONAL,CONCORD,United States
5659,USH,Islas Malvinas,Ushuaia,Argentina
5660,USI,Usi Belli Coal Mine,Usibelli,United States
5661,USM,Samui,Koh Samui,Thailand
5662,USN,Ulsan Airport,Ulsan,South Korea
5663,UST,Northeast Florida Regional,St. Augustine,United States
5664,UT1,Heber City Municipal - Russ McDonald Field,Heber,United States
5665,UTB,Muttaburra Airport,Muttaburra,Australia
5666,UTH,Udon Thani Airport,Udon Thani,Thailand
5667,UTK,Utirik Island,Utirik,Marshall Islands
5668,UTM,Tunica Municipal,Tunica,United States
5669,UTN,Upington International,Upington,South Africa
5670,UTO,Indian Mountain LRRS,Utopia,United States
5671,UTP,U-Tapao Pattaya International,Utapao,Thailand
5672,UTT,Mthatha Airport,Mthatha,South Africa
5673,UTW,Queenstown Airport,Queenstown,South Africa
5674,UUD,Mukhino,Ulan-Ude,Russia
5675,UUK,North Kuparuk,Kuparuk,United States
5676,UUS,Khomutovo,Yuzhno-Sakhalinsk,Russia
5677,UUU,Manumu Airport,Manumu,Papua New Guinea
5678,UVA,Garner Field,Uvalde,United States
5679,UVE,Ouvea Ouloup,Ouvea,New Caledonia
5680,UVF,Hewanorra International,St. Lucia,Saint Lucia
5681,UVL,New Valley,Kharja,Egypt
5682,UXA,Lik Camp Airport,Lik Camp,United States
5683,UXB,Fassberg Airport,Fassberg,Germany
5684,UXC,Hawley Municipal,Hawley,United States
5685,UXD,Chowchilla Airport,Chowchilla,United States
5686,UXE,Faulkton Municipal,Faulkton,United States
5687,UXF,Stanford Field,St. Anthony,United States
5688,UXG,Dutch John Airport,Dutch John,United States
5689,UXH,Gostomel,Kiev,Ukraine
5690,UXI,Calder Bay Airport,Calder Bay,United States
5691,UXJ,Central Kentucky Regional,Richmond,United States
5692,UXK,Petaluma Municipal,Petaluma,United States
5693,UXL,Chariot Airport,Chariot,United States
5694,UXM,47-Mile Mine Airport,47-Mile Mine,United States
5695,UXN,Big Sandy Regional,Prestonsburg,United States
5696,UXO,Fitchburg Municipal,Fitchburg,United States
5697,UXP,Stennis International,Bay St. Louis,United States
5698,UXQ,Gilze-Rijen Airport,Gilze-Rijen,Netherlands
5699,UXR,Monument Valley Airport,Monument Valley,United States
5700,UXS,Cimarron Municipal,Cimarron,United States
5701,UXT,Lorain Cnty Regional,Lorain/Elyria,United States
5702,UXU,Cheboygan County,Cheboygan,United States
5703,UXV,Enterprise Municipal,Enterprise,United States
5704,UXW,Putnam County,Cookeville,United States
5705,UXX,Hot Springs Airport,Hot Springs,United States
5706,UXY,Circle Town County,Circle,United States
5707,UXZ,Garrison Municipal,Garrison,United States
5708,UY1,Angel S Adami,Melilla,Uruguay
5709,UYL,Nyala Airport,Nyala,Sudan
5710,UZU,Curuzu Cuatia Airport,Curuzu Cuatia,Argentina
5711,VA1,Emporia Greensville Regional,Emporia,United States
5712,VA2,Chesapeake Regional,Chesapeake,United States
5713,VA3,Mountain Empire,Marion/Wytheville,United States
5714,VA4,Leesburg Executive,Leesburg,United States
5715,VA5,Hanover County Municipal,Richmond,United States
5716,VA6,Smith Mountain Lake,Moneta,United States
5717,VA7,Bridgewater Air Park,Bridgewater,United States
5718,VA8,Richmond Executive Chesterfield County,Richmond,United States
5719,VAA,Vaasa Airport,Vaasa,Finland
5720,VAD,Moody AFB,Valdosta,United States
5721,VAF,Valence Chabeuil,Valence,France
5722,VAI,Vanimo Airport,Vanimo,Papua New Guinea
5723,VAK,Chevak Airport,Chevak,United States
5724,VAN,Van Airport,Van,Turkey
5725,VAO,Suavanao Airport,Suavanao,Solomon Islands
5726,VAR,Varna Airport,Varna,Bulgaria
5727,VAS,Sivas Airport,Sivas,Turkey
5728,VAV,Vava'u International,Vava'u,Tonga
5729,VBG,Vandenberg AFB,Lompoc,United States
5730,VBS,Brescia Montichiari,Brescia,Italy
5731,VBY,Visby Airport,Visby,Sweden
5732,VCA,Can Tho International,Can Tho,Vietnam
5733,VCB,View Cove Airport,View Cove,United States
5734,VCE,Marco Polo International,Venice,Italy
5735,VCP,Viracopos International,Sao Paulo,Brazil
5736,VCR,Carora Airport,Carora,Venezuela
5737,VCT,Victoria Regional,Victoria,United States
5738,VCV,Southern California Logistics,Victorville,United States
5739,VDA,Ovda Airport,Ovda,Israel
5740,VDC,Vitoria Da Conquista Airport,Vitoria Da Conquista,Brazil
5741,VDE,Hierro,Valverde,Spain
5742,VDI,Vidalia Regional,Vidalia,United States
5743,VDM,Viedma Airport,Viedma,Argentina
5744,VDP,Valle de la Pascua Airport,Valle de la Pascua,Venezuela
5745,VDR,Villa Dolores Airport,Villa Dolores,Argentina
5746,VDS,Vadso Airport,Vadso,Norway
5747,VDZ,Valdez Pioneer Field,Valdez,United States
5748,VEE,Venetie Airport,Venetie,United States
5749,VEL,Vernal Regional,Vernal,United States
5750,VEO,Roy Otten Memorial Airfield,Versailles,United States
5751,VER,General Heriberto Jara International,Veracruz,Mexico
5752,VEY,Vestmannaeyjar Airport,Vestmannaeyjar,Iceland
5753,VFA,Victoria Falls International,Victoria Falls,Zimbabwe
5754,VGA,Vijayawada Airport,Vijayawada,India
5755,VGC,Hamilton Municipal,Hamilton,United States
5756,VGO,Vigo Airport,Vigo,Spain
5757,VGT,North Las Vegas,Las Vegas,United States
5758,VHM,Vilhelmina Airport,Vilhelmina,Sweden
5759,VHN,Culberson County,Van Horn,United States
5760,VHY,Vichy Charmeil,Vichy,France
5761,VIC,Vicenza Airport,Vicenza,Italy
5762,VID,Vidin Airport,Vidin,Bulgaria
5763,VIE,Vienna International,Vienna,Austria
5764,VIG,Juan Pablo Perez Alfonzo,El Vigia,Venezuela
5765,VIH,Rolla National,Vichy,United States
5766,VII,Vinh,Vinh City,Vietnam
5767,VIJ,Virgin Gorda Airport,Virgin Gorda,British Virgin Islands
5768,VIK,Kavik River Airport,Kavik River,United States
5769,VIL,Dakhla International,Dakhla,Morocco
5770,VIS,Visalia Municipal,Visalia,United States
5771,VIT,Vitoria Airport,Vitoria,Spain
5772,VIX,Eurico de Aguiar Salles,Vitoria,Brazil
5773,VKO,Vnukovo,Moscow,Russia
5774,VKS,Vicksburg Municipal,Vicksburg,United States
5775,VLC,Valencia Airport,Valencia,Spain
5776,VLD,Valdosta Regional,Valdosta,United States
